Timestamp,Current (A),CO Concentration (ppm),CO2 Concentration (ppm),Temperature (°C)
2025-01-02 07:00:00,112.58088350194066,53.07236013615484,725.8715939146796,33.54219896723211
2025-01-02 08:00:00,123.6920342353491,52.436424792740226,775.7623692059744,31.17098685097651
2025-01-02 09:00:00,95.82103150602207,51.78337354708774,680.8852962090301,34.217749878615905
2025-01-02 10:00:00,90.47978221548416,55.0,694.7946598102502,33.15106057637665
2025-01-02 11:00:00,96.79602559631678,55.0,568.7795222011122,31.82344139757186
2025-01-02 12:00:00,72.77414645217253,48.40451784863666,516.716172226172,24.52747832832595
2025-01-02 13:00:00,52.75284137963159,48.274398381133125,560.3225026501915,22.494127627285643
2025-01-02 14:00:00,35.69885349358068,53.81122793565663,507.85228446689365,16.660431992789245
2025-01-02 15:00:00,19.74329851865741,52.10112400577553,420.02843434799263,18.247586776887843
2025-01-02 16:00:00,26.119387657679866,49.56843859187742,480.98450135978595,15.640484671883009
2025-01-02 17:00:00,22.554533307251493,48.68282549878451,409.6619781377922,17.273668214918068
2025-01-02 18:00:00,32.41395640830376,53.74486280644178,418.1982388114525,15.022467705618368
2025-01-02 19:00:00,14.306545195814703,48.967789484634395,528.245112319805,12.737506893740056
2025-01-02 20:00:00,28.613370040675825,55.0,414.4106615574028,12.884663775767443
2025-01-02 21:00:00,36.84604163241511,51.760065221937104,444.1168969971004,22.12370559252828
2025-01-02 22:00:00,47.04427627516418,49.08687657329093,465.6626911427791,21.109697959752047
2025-01-02 23:00:00,42.98221630632052,54.35259030894481,593.52061895376,21.608477014341876
2025-01-03 00:00:00,85.9476545660911,49.16268935223064,578.5722045649624,23.459533608604374
2025-01-03 01:00:00,92.93023214559497,49.53385205344151,720.3111223824104,29.061399325276078
2025-01-03 02:00:00,73.77662257667198,51.43128371650214,740.6887544103099,31.68564287351807
2025-01-03 03:00:00,106.9827021380731,50.05591561654612,680.7455851330428,31.44794212372402
2025-01-03 04:00:00,117.14042332918847,50.3889824970914,745.6165086976466,36.50204897285133
2025-01-03 05:00:00,113.78030646555791,50.28632588125617,840.6850764800529,36.041293465386666
2025-01-03 06:00:00,124.39018659384017,52.52289963482304,776.3085495253613,34.00044494132416
2025-01-03 07:00:00,113.28113880653609,49.24551599188496,844.4002884124683,34.46778019025059
2025-01-03 08:00:00,123.86434279395577,55.0,741.2910603965216,33.950337578925456
2025-01-03 09:00:00,87.55476483565164,51.75476623644585,732.4643797092241,31.759187937705356
2025-01-03 10:00:00,101.28862867801801,48.0,707.4961086579942,27.66782412425219
2025-01-03 11:00:00,87.56437305696062,51.83110167099443,650.0967802112008,26.566574814572636
2025-01-03 12:00:00,69.99458388116234,52.16269949338448,590.5220674413792,24.840659234656112
2025-01-03 13:00:00,64.57383203763331,49.469568438006355,531.8974150950501,20.125621264070492
2025-01-03 14:00:00,45.21800145186235,48.13814322372728,522.855730946,19.095709814233594
2025-01-03 15:00:00,39.63157176045029,48.0,429.1754939610167,17.910762975809746
2025-01-03 16:00:00,40.32580153656691,50.87326821299698,395.8605257775112,16.700631806454787
2025-01-03 17:00:00,2.595849456765176,55.0,424.5698215100341,14.10546550735302
2025-01-03 18:00:00,19.220925290372634,51.63964832364599,398.4785989183823,13.088228326466577
2025-01-03 19:00:00,34.129725606962836,52.663287873610976,326.96705260771444,12.101845867998655
2025-01-03 20:00:00,50.164185270253185,48.540821585072166,465.95485646190883,12.372945604907553
2025-01-03 21:00:00,39.5051535033417,48.302650901121204,550.2136554706005,17.866971788867907
2025-01-03 22:00:00,66.9244452821904,48.125846917652936,500.52787960302084,23.075229268378862
2025-01-03 23:00:00,71.03878235866526,48.90294871446389,650.1264534255865,23.025705248895804
2025-01-04 00:00:00,58.173014448530594,52.13652681799163,576.8051169983216,26.509339843437772
2025-01-04 01:00:00,71.19382322108657,50.173613893260494,731.2446708151361,29.32275013309835
2025-01-04 02:00:00,95.74760485991777,55.0,782.3817521261608,32.50380921870107
2025-01-04 03:00:00,84.74395730282544,55.0,749.5909403144957,35.729184757516116
2025-01-04 04:00:00,114.75828357332605,51.37789403712519,708.4086790845764,37.04615014080357
2025-01-04 05:00:00,107.1932465882373,53.20963374804172,885.3252266783637,34.23013948338946
2025-01-04 06:00:00,117.36439256679532,50.433890502455505,743.3836600391766,32.96791178430817
2025-01-04 07:00:00,121.19767931402765,49.88835808815001,877.7067610671367,33.360665306669674
2025-01-04 08:00:00,109.06781607329644,48.7970836688765,752.3123812957092,31.005501663334552
2025-01-04 09:00:00,93.84784829603444,53.630488038607325,665.3209226918236,34.86614389346525
2025-01-04 10:00:00,95.04798226317578,52.44102601880043,718.017175177889,32.51224486344648
2025-01-04 11:00:00,73.70116532168815,49.523459258050444,627.659753079617,27.912375030224272
2025-01-04 12:00:00,64.31905179385586,48.0,555.006452067183,22.945314416302388
2025-01-04 13:00:00,39.09147062560422,49.18376405410019,559.2163387199136,19.3589028432555
2025-01-04 14:00:00,53.13914879979943,53.97600557478217,557.4396089531148,22.082048784104586
2025-01-04 15:00:00,27.711699823235197,50.50428418493963,494.2384817867433,19.194189026657213
2025-01-04 16:00:00,27.58041804864964,54.34437420884077,470.2745066713689,18.11051276834053
2025-01-04 17:00:00,32.06141405132494,51.24682566171395,434.287333934444,15.795871908750604
2025-01-04 18:00:00,19.50611188112648,53.4801651295111,400.90351030339957,13.726191230326133
2025-01-04 19:00:00,28.578835067920302,52.6849426205367,391.8589010390937,16.62650926542041
2025-01-04 20:00:00,32.24980556293228,55.0,408.450949934997,15.583373643625848
2025-01-04 21:00:00,12.086250137892343,55.0,539.2687408560564,16.031250042467093
2025-01-04 22:00:00,42.40847436476902,51.420594072141256,552.1211448887403,22.599900020113253
2025-01-04 23:00:00,46.22510236478513,53.720642954445175,517.5337220569154,20.23136857213401
2025-01-05 00:00:00,78.81851256520201,54.794175995467185,653.5914677834828,24.224002959106066
2025-01-05 01:00:00,72.69299607202299,55.0,682.0637939344753,26.970401108742326
2025-01-05 02:00:00,85.49940437155571,48.151421700723056,736.3872279723827,26.55181329028819
2025-01-05 03:00:00,98.14533729205515,50.15096643205847,757.6800117888132,34.04287238921522
2025-01-05 04:00:00,108.6573515907771,50.99408455660503,791.2427448695138,29.402317472607102
2025-01-05 05:00:00,116.24077780329131,51.9876995813727,761.4071466593995,38.00189090781956
2025-01-05 06:00:00,126.91831844663155,53.109286919465305,809.0277639778135,30.85280929660087
2025-01-05 07:00:00,140.66729946166444,48.0,790.4189314487058,38.26799466068092
2025-01-05 08:00:00,130.1897522039551,48.612966144099005,792.4037540728514,34.9340363128341
2025-01-05 09:00:00,118.89901650595344,49.021227965056504,755.181086492809,32.88557049834228
2025-01-05 10:00:00,85.67960679334922,52.120055891957314,723.3041938432763,31.302508997138823
2025-01-05 11:00:00,78.28918908549706,54.60608712819042,594.179602886674,25.191112594948457
2025-01-05 12:00:00,65.46302096481949,54.05152253058836,638.0782836723783,30.873237590433643
2025-01-05 13:00:00,42.87086590265888,49.80302264119656,498.4573621910679,20.308874844004386
2025-01-05 14:00:00,45.5931876902811,51.55844133758635,513.3739219026681,21.153665927776764
2025-01-05 15:00:00,44.82001826449046,50.37672533083764,388.3250620299228,18.767908133658597
2025-01-05 16:00:00,23.307628888937707,52.68398006185123,401.1559075663723,11.292994492575769
2025-01-05 17:00:00,6.1526377908204655,52.23548295298214,381.15745177372924,10.885127183356232
2025-01-05 18:00:00,20.20895421304194,52.615787489740924,376.4769767865447,15.445889453225405
2025-01-05 19:00:00,34.210775568563704,50.419935269217,406.87846354609366,17.086163188130183
2025-01-05 20:00:00,29.98485022526307,51.91687372083402,454.518832002731,13.681999057157512
2025-01-05 21:00:00,60.52698520979655,48.84490693597901,534.0931462060104,17.40302380430909
2025-01-05 22:00:00,49.20996779033126,48.0,482.72638478507866,20.02883015137956
2025-01-05 23:00:00,61.92984491701134,49.74931405108056,485.02589117955733,22.1372079649287
2025-01-06 00:00:00,47.68531454466886,50.64358548542878,559.899862221057,27.794274168194026
2025-01-06 01:00:00,73.04738623053956,55.0,679.9282447958971,27.174913230015484
2025-01-06 02:00:00,88.78406767049476,54.447428047909206,771.8023201513612,32.64104525828291
2025-01-06 03:00:00,88.12224631936533,54.42991077527773,768.18924636335,34.63094201531086
2025-01-06 04:00:00,115.58925239099979,53.30913059052627,803.5558897647719,31.15002734713306
2025-01-06 05:00:00,115.59509536149793,52.32592831450788,727.6064659809443,34.56346128794203
2025-01-06 06:00:00,116.86565784103898,51.79661375315931,812.2458277417315,31.825464723711107
2025-01-06 07:00:00,122.40165435010385,50.536375934361175,709.8115738172344,31.571037641062375
2025-01-06 08:00:00,138.3822695725511,53.877439326759536,765.2423603195854,33.984252903962606
2025-01-06 09:00:00,100.81592813684996,49.60898663858491,745.9187832691294,30.983058563997503
2025-01-06 10:00:00,87.01825899010592,50.401743480566296,688.130751553118,28.919559670361938
2025-01-06 11:00:00,91.12232557385094,50.36072748409376,636.1829441197527,31.165875223631502
2025-01-06 12:00:00,71.9590975389866,51.86148427861569,572.7277922223033,27.968819522212794
2025-01-06 13:00:00,52.05118786188658,49.09079516345377,518.1637858792335,24.67528835698105
2025-01-06 14:00:00,65.76385768863054,53.81303671903795,509.19537698338297,22.764354482493616
2025-01-06 15:00:00,24.513536041655307,54.75316901628949,470.1179313583734,18.106879996196763
2025-01-06 16:00:00,20.265290747254728,49.59675114098144,500.2260010626216,17.56450859799814
2025-01-06 17:00:00,20.13587486832653,55.0,451.28314799464476,14.350278212121841
2025-01-06 18:00:00,4.561383462598119,54.280110402881604,319.5845408413097,10.688708084269877
2025-01-06 19:00:00,14.14265142998083,48.0,439.88376278825905,12.527410175416568
2025-01-06 20:00:00,20.771197792183198,49.283609470421396,391.48503775389116,14.932270418497328
2025-01-06 21:00:00,52.59065929497241,54.76735195448811,449.5188792276569,18.154636736162754
2025-01-06 22:00:00,52.36410373976646,48.41621838891337,488.3228396147621,21.795435658792844
2025-01-06 23:00:00,62.70315320650946,49.769824407577346,622.0968003172384,20.526704289193308
2025-01-07 00:00:00,63.41333689850849,53.25721052487146,587.7180360202063,23.951044931133943
2025-01-07 01:00:00,81.2087991043805,54.33886259205812,636.7348878763053,27.14404197753815
2025-01-07 02:00:00,78.7019902601644,53.89094315131311,618.5796422296909,29.08956118046185
2025-01-07 03:00:00,88.0891413690957,51.667615426177846,635.6074224230367,30.724192899860842
2025-01-07 04:00:00,106.17588213262141,48.71399654521785,780.6791719859754,33.93531258232348
2025-01-07 05:00:00,131.78993312814342,50.63784794440248,754.7971620222195,36.23020565125012
2025-01-07 06:00:00,121.60803664957744,54.08472320272697,803.8182900978356,34.57853640288097
2025-01-07 07:00:00,120.19253730796943,51.544388831672144,769.889982003417,33.244596141437
2025-01-07 08:00:00,112.80231680933919,52.91962177211279,682.5788028332863,36.252218703381224
2025-01-07 09:00:00,101.14114762203893,52.05233917835795,777.2956134125176,31.57605971065511
2025-01-07 10:00:00,91.00159611323441,52.72397081110603,716.7540777791547,32.678574297266465
2025-01-07 11:00:00,77.12130990346978,48.0,574.4512220936003,29.531644690195137
2025-01-07 12:00:00,55.77380994698202,49.63137192578324,576.6669940217151,22.558640045409145
2025-01-07 13:00:00,50.751968239596636,50.973103987191834,572.7021859043626,22.623428627885982
2025-01-07 14:00:00,41.59664204329819,48.68422448001424,505.34762767604826,20.507185255940012
2025-01-07 15:00:00,37.51326270819718,53.64965326350118,482.24551569915747,16.810979447733644
2025-01-07 16:00:00,21.84031994969594,53.808032707923466,514.7579577587287,17.005240224395656
2025-01-07 17:00:00,29.51575893456976,50.9294309928694,312.20489111959455,9.162856816852955
2025-01-07 18:00:00,13.292390596551503,49.624098806961165,424.53340843068014,12.130559667965187
2025-01-07 19:00:00,16.64582938622935,53.886539955348894,390.3404776502776,14.260809506620873
2025-01-07 20:00:00,34.22589464626584,50.649828658344205,437.5751721606485,16.0345629603932
2025-01-07 21:00:00,32.54737642930691,49.848119785572784,542.4870597833167,20.89646642695396
2025-01-07 22:00:00,46.2096737968471,51.30987788250534,471.2059750065963,21.534014564315715
2025-01-07 23:00:00,52.78410087899459,53.088035545378524,573.8311052996035,20.060781237608698
2025-01-08 00:00:00,54.41357560756538,55.0,648.814743714547,25.5957427555693
2025-01-08 01:00:00,84.03881790786174,52.760419507829724,587.3173354782671,25.5875048039873
2025-01-08 02:00:00,85.36074200901304,50.39729072893,759.0578856381069,26.585589959856375
2025-01-08 03:00:00,111.41343631003102,49.549068618186844,720.0137411447467,32.552622495358236
2025-01-08 04:00:00,105.91127364679748,54.889593742453584,872.7150274084049,29.84823814798787
2025-01-08 05:00:00,105.29413891928728,54.301916544610435,851.200926697801,32.80318244632887
2025-01-08 06:00:00,124.18403282890549,51.20211874334305,776.0732818921956,39.39517418582967
2025-01-08 07:00:00,121.431246903578,50.95110887120838,836.6597741195112,35.47107217346764
2025-01-08 08:00:00,117.78678685487233,49.52035293362685,880.5417997662087,37.26088303206728
2025-01-08 09:00:00,102.87706310077597,51.87344289425247,702.8596352012223,31.01528428637824
2025-01-08 10:00:00,80.77148770205262,53.63776683641107,700.3376474621284,32.1299825675776
2025-01-08 11:00:00,93.12620937774767,53.85969024760778,627.6091410551614,25.253986275252547
2025-01-08 12:00:00,51.996375500973485,49.797082051642484,645.7922776535567,28.49413414818693
2025-01-08 13:00:00,66.8836439015994,49.06420554063683,544.348645665405,20.952154955966417
2025-01-08 14:00:00,40.72421098491345,50.094290691240765,543.0568902556718,23.798465932677825
2025-01-08 15:00:00,43.050907625320846,50.943178640854086,472.00928991567076,20.10724767536766
2025-01-08 16:00:00,27.215358182955192,50.90307092935477,423.1898251352701,18.19639337355105
2025-01-08 17:00:00,4.683780195552259,48.0,344.4734100586668,17.62818745246418
2025-01-08 18:00:00,24.87410323037088,48.5090889203146,318.82380611256724,14.226375241545158
2025-01-08 19:00:00,28.17985357102436,51.587265445736726,433.9196010590228,13.35646317005121
2025-01-08 20:00:00,7.028529878040523,52.349273448497705,466.6398899899117,16.099509324026034
2025-01-08 21:00:00,41.593305014630715,48.44734625295791,441.02659238966146,15.11626158676057
2025-01-08 22:00:00,49.24636746422566,48.0,522.9077980698095,17.483002911515733
2025-01-08 23:00:00,67.35781278235544,51.68642197747764,535.5462413780515,22.969107419981896
2025-01-09 00:00:00,73.34982818701114,54.0442572724417,644.8891284647548,24.471610916891244
2025-01-09 01:00:00,80.11350361261388,52.44970648209305,592.9855854641778,26.840061182230194
2025-01-09 02:00:00,110.71531534405939,50.5526049256396,627.5859150876408,30.79184630479646
2025-01-09 03:00:00,108.30421934421435,53.53930085184679,797.2243711180187,28.055022523442148
2025-01-09 04:00:00,146.79606586517872,49.69404395908501,866.5863422725619,35.31591546021895
2025-01-09 05:00:00,106.88782581203151,51.91820948966219,788.8660529598669,36.15193858190666
2025-01-09 06:00:00,163.74258057396213,51.791850013381215,796.7402329933417,38.171305530089185
2025-01-09 07:00:00,105.4190083039608,50.57120239023771,794.3658361758905,32.1062513637241
2025-01-09 08:00:00,122.16340074572119,53.03579185812788,668.1490597450035,30.177237074872906
2025-01-09 09:00:00,98.94495506765017,52.7199335212463,724.4637793624706,31.82013032445547
2025-01-09 10:00:00,115.86440526822861,48.937973286439515,685.9133041123873,31.202970261222756
2025-01-09 11:00:00,103.87727987063221,49.644281477364785,582.7600882008471,25.189628453126964
2025-01-09 12:00:00,66.28131378928126,54.56393234102406,691.9024107891198,24.05209304298744
2025-01-09 13:00:00,55.360162595415936,49.70061342300329,539.7532034122243,22.694834301426674
2025-01-09 14:00:00,35.23214428674699,53.47941652888206,485.9817981964347,20.043220111897543
2025-01-09 15:00:00,29.00519179355902,50.134258465563796,584.8573356268869,14.055589340536553
2025-01-09 16:00:00,31.034632936660273,48.873436961277115,419.0798904607481,15.297592505092213
2025-01-09 17:00:00,19.70359880799428,49.553896859650756,424.5315027700013,16.17997893263466
2025-01-09 18:00:00,21.553686877298016,54.98546813485237,378.31696685526884,12.845148820276112
2025-01-09 19:00:00,30.018844567403658,51.52749182899281,363.5712906033282,15.27863159068672
2025-01-09 20:00:00,30.727519141484287,54.51992488321799,405.36129323259905,20.15999251802601
2025-01-09 21:00:00,26.745655077604695,51.67434209791316,481.28278364024777,16.71483089928996
2025-01-09 22:00:00,54.79888497397226,48.822514951579095,496.88249918021563,20.886382597175693
2025-01-09 23:00:00,66.40516737369975,52.85042187704732,546.4534062680398,24.036061690793137
2025-01-10 00:00:00,64.61710734638548,52.93822269297376,667.0296712925757,26.265659960545374
2025-01-10 01:00:00,82.27821162088605,48.757829156725904,591.2023888473582,27.040431410301736
2025-01-10 02:00:00,95.76413443401438,53.50992006486459,693.0333875876787,29.375939140626297
2025-01-10 03:00:00,100.84873538956344,49.41937282478229,729.9805323100352,31.236078075021005
2025-01-10 04:00:00,112.83311688972753,54.78055927854536,709.2457617919608,35.14802307160576
2025-01-10 05:00:00,119.596185410706,53.02126490966908,776.25373684977,37.259869789736705
2025-01-10 06:00:00,102.20436458500511,52.45759827468848,833.0975471368929,36.19489355693449
2025-01-10 07:00:00,115.96630145714609,49.44125860325016,798.0685457060598,35.61864558986015
2025-01-10 08:00:00,113.02373739249607,51.18434790299962,726.8487864102173,36.66712607483849
2025-01-10 09:00:00,105.0056615413256,50.96206748195906,718.7892998639247,30.608809191115643
2025-01-10 10:00:00,112.98653226937893,53.314002051865366,825.5458595549385,27.02898798922144
2025-01-10 11:00:00,86.32034430445997,51.83058712530615,623.8019554166025,30.179792909689898
2025-01-10 12:00:00,65.05711226166393,48.313448204699206,620.0711907865721,24.782879306183197
2025-01-10 13:00:00,58.812422016280465,53.33698933137452,513.8404890272249,21.428276016645217
2025-01-10 14:00:00,57.34765832500304,53.07144273107415,480.88385049448357,18.523384587572206
2025-01-10 15:00:00,33.64756946377465,52.67859402691347,469.2220202389574,16.734463767491466
2025-01-10 16:00:00,13.412307824218127,52.10498729226834,442.0795050371139,19.029350892063068
2025-01-10 17:00:00,13.327703324370901,49.67015560913663,393.0146901917885,15.699331592705132
2025-01-10 18:00:00,34.492544368483294,53.181719652522105,486.70756999452664,11.807746708722139
2025-01-10 19:00:00,28.175368670811764,51.88670756226095,392.7910514022977,16.698001588375064
2025-01-10 20:00:00,25.75931274058583,50.78560274444622,414.8347266089544,16.875150763191346
2025-01-10 21:00:00,28.49669396060303,49.28603569636728,550.7616866972413,14.873182716847946
2025-01-10 22:00:00,42.342230013917174,53.52937724731202,518.7888568957186,21.887967271255445
2025-01-10 23:00:00,49.82818201433299,54.103264156724464,586.6829004451506,19.715055949228496
2025-01-11 00:00:00,67.74110471911705,54.41962479858399,566.7575723221972,26.552954464815315
2025-01-11 01:00:00,69.77311544644915,52.732410683308174,677.9709017494844,28.354273830440444
2025-01-11 02:00:00,94.9109774660891,50.21799417550829,630.9666044887873,29.66409125730381
2025-01-11 03:00:00,94.93082594469598,53.46659992091769,757.208308669426,35.264733436065555
2025-01-11 04:00:00,109.75531931221171,51.492394957807406,810.7828315544383,34.78927706796119
2025-01-11 05:00:00,118.3560132251136,55.0,769.5343718889603,36.01367315250345
2025-01-11 06:00:00,120.91986211037275,50.006967291477025,850.7683575017425,34.419813143708105
2025-01-11 07:00:00,138.3300945665995,50.43870618362167,745.1478971719165,35.1833273253388
2025-01-11 08:00:00,108.07557191732748,52.45935645357866,764.0068070901831,32.00903726861048
2025-01-11 09:00:00,104.98291062025896,53.255991306921025,719.5657172185558,32.18724390469795
2025-01-11 10:00:00,95.23548088761194,50.2732114197725,626.4731325887932,29.985075802230536
2025-01-11 11:00:00,95.08408379607796,48.0,641.749571248074,27.575944310293963
2025-01-11 12:00:00,61.075898669347744,49.57464101210006,544.792364247277,25.846022287646097
2025-01-11 13:00:00,57.81955748807039,54.51356102063695,548.97674108135,21.91889942144273
2025-01-11 14:00:00,35.91937916237437,48.92972731023852,522.5782305231631,19.17606311882473
2025-01-11 15:00:00,34.61754127910883,50.897685832368765,485.44199770044213,19.107084721401556
2025-01-11 16:00:00,26.493968727586825,49.223956822708566,385.4325265656015,16.525219162081243
2025-01-11 17:00:00,29.818524753815375,49.6179073761423,519.0862201525649,16.357368832948524
2025-01-11 18:00:00,1.3901303672997187,53.644418638010514,437.71198839327235,15.68779070369912
2025-01-11 19:00:00,17.327750632467396,54.198942489022805,515.5050040334116,16.022735535361207
2025-01-11 20:00:00,19.8576277308116,52.93228681029594,494.19914036644445,18.332010757400546
2025-01-11 21:00:00,30.355975766081915,50.86518793286308,511.5062772715213,19.969493355063875
2025-01-11 22:00:00,63.49193169439417,54.34392561227421,427.40073865529075,17.217495232976987
2025-01-11 23:00:00,66.7556832530131,53.16314110289638,524.2532380049715,21.397947945120535
2025-01-12 00:00:00,63.0611757918959,51.63941628461578,518.4482945417144,22.036100837202866
2025-01-12 01:00:00,78.71200381905862,50.37542715721896,644.1270418757641,27.700993943144493
2025-01-12 02:00:00,80.627766152962,50.73282447214219,828.5071513471853,30.50188654878575
2025-01-12 03:00:00,119.43684784038551,52.22936580532105,712.6534896572336,30.222633519888483
2025-01-12 04:00:00,119.87048342966331,51.29312305628896,820.0063813785663,35.22141712777986
2025-01-12 05:00:00,99.14997543856518,48.0,782.929381016054,37.298148684143285
2025-01-12 06:00:00,115.53462083486974,55.0,861.6066642094619,35.95494420119098
2025-01-12 07:00:00,114.84689335040325,53.962964881102366,665.5615889863509,34.96389600784667
2025-01-12 08:00:00,89.9270038667604,49.411982328840175,814.496056811865,33.53682484151501
2025-01-12 09:00:00,99.90168386281921,52.45918534702455,694.5706942890829,32.74759425332825
2025-01-12 10:00:00,86.1045229269588,48.209611317589534,776.8833930153717,29.797210127977586
2025-01-12 11:00:00,75.83422869453103,48.9361823500931,572.9602400113821,29.903845917994886
2025-01-12 12:00:00,66.90879013293201,51.22957195580866,546.7886947868849,24.053407960698454
2025-01-12 13:00:00,79.38751104391318,52.9159652556764,518.8289346077055,23.01202715393348
2025-01-12 14:00:00,44.181485198405184,51.692540933049564,477.7437739367118,18.343104485491235
2025-01-12 15:00:00,43.34011043207808,49.67271593677862,424.2270090558612,18.351181716040315
2025-01-12 16:00:00,17.553916246376033,50.95012832069068,362.1741912204732,16.649511858040764
2025-01-12 17:00:00,20.185249190838732,53.25398675179021,370.83945704706656,14.282087312522231
2025-01-12 18:00:00,6.913042816323507,51.670927537930815,383.37477164521505,15.976354492259881
2025-01-12 19:00:00,13.589081391281372,50.8637626662459,407.5986086683239,13.716943233997767
2025-01-12 20:00:00,28.781628879015706,53.34147403779811,432.9495322326187,17.430810461136023
2025-01-12 21:00:00,25.889968313723287,49.557947993854924,495.8163416129387,21.20112415484099
2025-01-12 22:00:00,35.952049276120604,51.30513076709497,394.0059103298144,18.660174526163388
2025-01-12 23:00:00,51.08246410183741,52.09982997475614,532.0107892898166,21.800372102156825
2025-01-13 00:00:00,93.9683647514945,51.271628683598344,522.1041232866181,22.371658453129875
2025-01-13 01:00:00,101.38087149634751,55.0,721.5069640669037,26.580259224564212
2025-01-13 02:00:00,90.77053210706633,51.70121067150829,686.8520402841812,28.619588900209948
2025-01-13 03:00:00,105.25775690671246,50.406516913394405,717.3863672075161,32.61270068168361
2025-01-13 04:00:00,150.698992286079,54.74510343508478,823.8499451571962,33.07465257064101
2025-01-13 05:00:00,136.94005505408919,50.82233996295745,725.7919465276108,36.27965350518207
2025-01-13 06:00:00,135.213865316049,53.56813942527855,820.6811452715899,37.17912090918119
2025-01-13 07:00:00,112.28028227712582,51.64687462459556,858.5023847809124,32.717974822585155
2025-01-13 08:00:00,114.05866464401899,48.42960753466183,782.5640818598431,33.432348417889216
2025-01-13 09:00:00,110.29728149258976,50.420917535215324,789.6404065948469,32.77655469797456
2025-01-13 10:00:00,80.61779718476893,53.31816620452912,687.4446415423583,31.77735453265909
2025-01-13 11:00:00,85.9557618149175,51.27556689553907,683.0350684847688,25.78747993327938
2025-01-13 12:00:00,65.14214302427212,50.74650818911976,602.910839034787,28.034316966719874
2025-01-13 13:00:00,59.756512459588095,52.303261408696265,469.3912735734865,24.585728998886097
2025-01-13 14:00:00,39.84301415009974,53.498901055702056,449.5330640076529,19.338369008161344
2025-01-13 15:00:00,27.269864122457925,52.76072061186193,486.39447723611994,18.50184282987085
2025-01-13 16:00:00,18.410959458493146,55.0,359.20662408618324,14.86338895735724
2025-01-13 17:00:00,25.561876813837713,48.0,394.2206065354408,12.683946789498995
2025-01-13 18:00:00,27.142937860029576,53.34133216712644,543.9782817700484,14.076444677372624
2025-01-13 19:00:00,26.532357864035667,48.0,466.5512032779405,17.48870467682032
2025-01-13 20:00:00,21.058856853264547,50.866310781543326,417.86271410247826,15.115475850693414
2025-01-13 21:00:00,27.60670412834814,48.0,433.5982289253749,15.724661203062569
2025-01-13 22:00:00,48.72988984965759,49.91334228393093,528.3095943752008,18.590101857405777
2025-01-13 23:00:00,52.08162392201428,52.67236492572284,568.3558485524031,23.38069877768169
